sexo,idade,numero_de_amigos,basquete,futebol_americano,futebol,softbol,voleibol,natacao,animacao,beisebol,tenis,esportes,fofo,danca,banda,marcha,musica,rock,cabelo,vestido,shopping,compras,roupas,nossa_marca,marca_concorrente,bebidas
NE,28,21,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,27,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0
M,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,50,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,0
F,28,45,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0
F,26,96,20,10,20,0,0,10,0,0,0,0,0,10,0,0,10,0,20,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,10,0,0,0
F,28,52,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0
F,28,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,20,0,20,0,0,0
F,25,65,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,161,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,25,42,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,20,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
M,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
F,26,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,20,0,0,0,30,0,0,0,0,0,0,0,0,60,20,0,0,0,10,0,0,0,0,0,0
F,27,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,24,33,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0
F,28,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,60,0,10,40,0,0,0
F,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0
NE,28,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
F,26,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,70,0,0
F,27,18,10,10,10,0,0,0,10,0,0,10,10,20,0,0,10,0,0,10,0,0,0,0,0,0
F,29,40,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,10,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0
M,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
F,27,39,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,20,0,0,0
F,28,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,28,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,27,36,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,20,30,0,10,10,0
M,25,35,0,0,0,0,0,0,0,0,0,10,20,0,0,0,20,0,0,0,0,0,0,0,0,0
NE,26,92,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0
F,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0
M,26,7,0,0,20,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,0,0,0,0,0,0
M,28,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
F,25,35,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,30,0,10,10,10,0,0,10
F,27,8,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
F,26,38,0,10,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,10,10,10,10
F,26,15,0,0,40,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
F,28,19,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0
F,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,50,0,40,0,0,0,0
F,26,39,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
M,29,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0
F,27,2,10,10,0,0,0,0,20,20,0,0,10,10,0,0,10,0,70,0,0,0,0,0,0,10
M,28,12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,0,0
F,27,89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,20,0,0,0,0
F,28,38,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,27,31,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,20,0,10,0,0,10,10,0
F,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
F,27,95,10,0,0,0,0,0,0,0,60,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10
M,26,59,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,25,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
F,27,24,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0
F,27,46,0,0,0,0,0,0,0,0,0,0,10,0,70,0,10,10,0,10,0,0,0,0,0,20
F,29,36,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,21,0,0,0,0,0,0,0,0,0,0,0,20,10,0,20,0,0,0,0,0,0,0,0,0
F,27,22,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,10,0,20,0,20,0,20,0,0,0,0,10,0,0,10,0
F,26,1,20,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,20,0,30,10,0,10,0,0
M,29,24,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
F,26,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0
F,28,44,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0
F,26,103,0,0,0,0,0,10,0,0,0,10,0,0,20,0,10,0,0,0,0,0,0,0,0,0
F,28,29,20,0,0,50,10,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0
F,28,49,0,0,0,0,0,0,0,0,0,10,0,60,0,0,10,0,0,0,0,0,0,0,0,0
F,27,72,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,32,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
F,29,15,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0
NE,28,64,0,0,0,0,0,10,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0
F,25,72,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,32,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,20,0,10,0,0,0,0,0,10
F,26,69,10,0,10,0,0,0,0,0,0,0,10,20,20,0,0,0,0,0,10,0,0,0,0,0
F,26,20,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,10
F,27,19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,10,10,0,0,0
M,26,18,0,0,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,93,0,20,0,20,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0
F,25,33,20,0,0,0,10,0,0,0,10,10,30,0,0,0,0,0,40,0,10,0,0,10,0,0
M,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,20,0,0,0
M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
F,26,31,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
F,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
F,27,51,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
M,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
F,26,65,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
M,28,27,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
F,28,0,0,10,0,0,0,0,0,0,50,0,0,0,30,0,40,0,0,0,0,0,0,0,0,0
F,28,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,11,0,10,0,0,0,0,0,0,0,0,0,60,0,0,10,0,10,0,0,10,0,0,0,0
M,26,58,0,0,0,0,10,0,0,10,10,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0
F,26,32,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0
F,27,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
F,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
F,25,14,10,0,0,0,0,10,60,0,0,0,10,0,0,0,20,0,50,0,40,20,0,10,10,0
F,27,0,0,20,0,0,0,0,0,0,0,10,20,0,0,0,20,0,0,0,0,0,0,0,0,0
F,26,52,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,11,30,0,0,0,0,0,60,0,0,0,10,20,20,10,0,0,0,20,0,0,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,68,0,0,0,0,0,0,0,10,0,0,0,70,10,0,0,0,0,20,10,0,0,0,0,0
F,27,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,20,10,10,0,0,0,0,0,0
F,27,12,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,20,0,0,0,0
F,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
F,27,57,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,20,0,10,10,0,0,0,0
M,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,26,104,10,0,0,20,0,0,0,0,0,20,10,0,0,0,10,0,20,0,10,0,0,0,0,10
M,27,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0
M,25,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,0
F,26,162,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,7,0,0,0,0,0,0,0,0,0,10,0,0,10,0,20,0,0,0,0,0,0,0,0,0
F,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0
F,28,47,30,10,0,60,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
NE,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
NE,26,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
NE,27,105,10,10,0,0,0,0,0,10,0,0,0,10,0,0,10,0,10,0,10,20,0,10,0,0
F,27,23,0,0,0,0,0,0,0,0,0,0,10,20,0,0,20,0,10,0,0,0,0,0,0,0
F,26,68,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0
M,27,47,0,10,0,0,0,0,0,0,0,10,0,0,10,0,10,20,0,0,0,0,0,0,0,0
F,28,68,10,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,10,0,0,0
M,28,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
F,28,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
F,28,45,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
F,28,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,20,10,0,20,10,0,0,0
M,26,44,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,10,0
F,27,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
F,27,31,0,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0
F,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0
F,28,17,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
NE,26,70,0,0,0,10,0,0,0,0,0,0,0,20,0,0,10,0,0,0,10,10,10,0,0,0
F,27,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,40,10,0,0,0
F,26,12,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,10,10,0,0,0,0,0
NE,25,100,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,20,0,0,0,0
F,27,1,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
F,27,38,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,44,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,10,0,0,10,0,0,0,0,0
M,28,67,0,20,0,0,0,0,0,10,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0
NE,26,28,0,0,0,0,0,10,0,0,0,0,20,10,0,0,0,0,20,0,0,0,0,0,10,0
F,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,28,3,0,10,0,0,10,0,0,20,0,10,10,0,0,0,20,0,10,0,0,10,0,0,0,20
F,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0
F,26,5,0,0,20,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0
F,26,15,0,0,0,30,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10
F,28,42,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0
F,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
F,27,46,0,30,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,25,95,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0
F,27,20,0,0,0,0,0,0,0,0,0,0,40,10,0,0,20,0,30,0,30,10,0,10,0,40
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0
F,25,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,29,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,20,10,10,0,30,0,0,0,0
F,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0
F,27,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,27,33,10,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0
F,25,147,0,0,0,20,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,10,0,10,0
F,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
F,29,80,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,20,0,0,0,0
F,29,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,10,0,0,0,0
F,28,21,0,0,0,0,0,0,0,0,0,0,40,0,10,0,20,30,0,0,0,0,0,0,0,0
M,29,15,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
M,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,25,24,20,0,50,30,20,0,10,0,0,30,0,40,0,0,20,0,0,0,10,40,0,40,0,0
F,28,0,0,0,0,10,0,0,0,0,0,0,10,20,0,0,20,10,0,0,0,0,0,0,0,0
F,25,146,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,20,0,0,0,10,0,20,10,0
F,28,68,0,0,30,10,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,0,0,0,0
F,28,44,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,10,0,10,0,0,0,0,0
F,25,73,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
M,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
F,26,0,0,20,0,0,0,0,0,10,0,10,20,0,0,0,0,0,0,0,10,0,0,0,0,0
NE,26,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
F,27,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
F,26,25,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,10,20,20,10,10,0,0,0,0
M,28,6,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,10
F,27,23,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0
F,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
F,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,10,0,0,30,0,0,0,0,0
NE,28,39,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,65,0,0,10,0,0,10,0,10,0,0,20,10,0,0,0,0,0,0,20,40,0,20,10,0
F,27,8,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0
M,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0
F,29,135,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
F,27,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,28,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,42,20,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
F,25,50,0,10,0,0,0,0,50,0,0,0,10,20,10,0,10,10,0,10,10,20,0,0,0,0
F,25,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,0
NE,25,38,10,0,20,0,0,0,0,0,0,0,0,10,30,0,10,10,0,0,0,0,0,0,0,0
F,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0
M,27,44,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0
M,28,35,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,5,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0
F,27,40,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0
F,26,48,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0
M,29,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
F,27,0,10,40,0,10,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
M,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
F,29,77,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
F,29,69,10,0,10,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,27,48,30,0,0,20,0,0,0,0,10,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0
F,29,18,0,0,0,0,0,0,0,0,0,0,20,10,0,0,10,10,0,0,0,10,0,10,10,0
NE,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0
F,27,54,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,0,10,0,0,0,0,0
F,27,19,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,10,0,0,0,0,0
NE,26,73,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0
M,26,10,0,0,0,0,0,0,0,10,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0
F,29,109,0,0,0,0,0,10,0,0,0,0,10,0,40,0,10,0,0,0,0,0,0,0,0,0
F,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
F,26,15,0,0,0,0,0,10,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0
F,28,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0
F,27,71,0,0,10,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,10,0,0,0,0,0
F,27,61,50,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,28,30,0,10,0,0,0,0,0,10,0,0,0,0,30,0,10,0,0,0,0,10,10,20,10,0
F,25,37,30,0,0,0,0,0,0,0,40,10,0,30,0,0,0,0,0,0,0,10,0,0,0,0
M,27,36,0,20,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
M,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
F,25,97,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,10,20,0,0,0,0,0,0,0
M,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,58,0,0,0,0,10,0,0,0,10,0,10,0,0,0,10,10,0,0,0,20,0,10,20,0
F,27,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,10,0,0,10,0,0,0,0,0
F,28,40,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,35,20,0,0,0,0,0,0,0,0,0,20,0,0,0,10,10,0,0,0,0,0,0,0,0
F,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
M,27,0,50,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,27,43,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,22,0,0,0,0,0,10,10,0,0,0,0,10,0,0,10,0,0,0,20,20,0,0,0,0
F,26,81,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0
F,26,35,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0
F,29,27,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,56,20,0,0,0,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0
F,25,71,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,40,0,10,0,0,0,0,10
F,25,10,0,10,0,10,0,0,10,0,0,0,0,50,0,0,10,0,10,0,0,0,0,0,0,0
F,26,13,10,10,0,0,0,0,0,10,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,28,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0
F,28,33,0,10,0,0,0,0,0,0,0,0,20,10,0,0,20,0,0,0,10,30,10,0,0,0
F,26,24,0,0,0,0,0,0,0,0,0,0,0,10,20,0,10,10,0,0,0,10,0,0,0,10
F,26,51,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0
F,26,72,0,20,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0
F,28,114,0,10,0,0,0,0,30,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0
F,27,38,0,0,0,0,0,0,10,0,0,0,20,0,0,0,10,0,0,0,0,10,0,0,0,0
