reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,custo_previsto
0.59,10.668,2.7432000000000003,677.212856,40.1625,123.3225,4,26,3,2022,30,3,2022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2100.924693554949
0.75,3.9624,1.8288,72.57472,24.2025,105.0,0,29,3,2020,29,3,2020,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,1941.402335072852
0.14,4.2672,2.1336,265.35132,17.745,54.4425,4,10,7,2021,14,7,2021,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,700.4469572448874
0.67,4.2672,1.8288,428.190848,35.5425,104.1075,0,24,7,2021,24,7,2021,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1706.811493734403
0.61,9.144,1.8288,912.173512,47.145,79.1175,0,30,5,2019,30,5,2019,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1999.9602779849522
0.23,5.486400000000001,2.7432000000000003,629.132104,36.2775,102.165,0,16,12,2022,16,12,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1062.5447138911786
0.25,5.7912,1.8288,452.684816,18.0075,109.515,-2,9,1,2020,7,1,2020,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1113.8658846391172
0.66,5.486400000000001,2.1336,535.23856,35.91,85.4175,4,6,9,2021,10,9,2021,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1693.575830891079
0.55,1.2192,1.2192,151.046136,20.0025,69.5625,2,24,12,2021,26,12,2021,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1148.109035613303
0.01,11.5824,4.2672,603.27736,22.68,94.815,4,30,9,2022,4,10,2022,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,886.707459937728
0.01,4.2672,2.4384,1998.979944,23.625,68.77499999999999,3,30,10,2019,2,11,2019,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,944.2815518094712
0.58,3.048,1.2192,51.255896,23.31,96.0225,-4,1,5,2022,27,4,2022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1259.3399496692398
0.02,3.048,1.524,567.897184,33.7575,124.0575,3,6,10,2021,9,10,2021,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,889.7538869717063
0.16,5.7912,2.7432000000000003,679.480816,34.4925,112.665,1,12,6,2019,13,6,2019,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,951.0214444363063
0.27,3.048,1.524,56.245408,27.405,77.6475,0,2,5,2022,2,5,2022,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,826.6504202768145
0.04,5.1816,1.8288,101.151016,20.6325,95.13,-1,1,6,2019,31,5,2019,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,790.0401460016511
0.21,4.2672,2.1336,1054.147808,22.1025,81.8475,1,25,7,2022,26,7,2022,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,956.3980412480563
0.15,8.5344,3.3528,157.396424,19.11,76.23,-1,10,10,2022,9,10,2022,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,685.9667613393731
0.16,4.572,2.1336,322.957504,35.3325,67.1475,3,11,7,2022,14,7,2022,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,705.4831699443998
0.27,6.7056,4.2672,1763.112104,26.355,111.825,0,30,5,2023,30,5,2023,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1270.8299508948119
0.74,0.9144,0.6096,32.658624,28.665,60.9525,0,1,8,2023,1,8,2023,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,1257.2331915902237
0.36,7.315200000000001,3.9624,1089.074392,27.8775,65.8875,1,24,12,2022,25,12,2022,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,1228.2688532480172
0.07,9.144,3.048,225.888816,28.56,72.87,-4,4,9,2019,31,8,2019,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,686.5863541395859
0.34,3.9624,1.8288,85.275296,35.9625,94.2375,-4,17,8,2019,13,8,2019,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,1089.580434249336
0.92,2.4384,1.2192,28.122704,27.72,125.1075,4,11,1,2019,15,1,2019,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1811.8458626850665
0.68,2.4384,1.2192,220.899304,20.8425,75.4425,0,16,12,2021,16,12,2021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1400.5291154341355
0.52,4.8768,2.4384,185.519128,26.8275,101.43,-3,9,1,2020,6,1,2020,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,1773.1137905975897
0.16,10.0584,2.1336,623.235408,23.835,88.83000000000001,-1,1,11,2022,31,10,2022,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,995.616875647985
0.79,4.572,2.1336,800.58988,41.265,120.645,1,5,1,2022,6,1,2022,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,3045.6124063750012
0.06,4.8768,2.1336,377.842136,17.0625,126.8925,-1,21,1,2023,20,1,2023,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,891.7193172047539
0.27,7.010400000000001,2.1336,376.934952,32.6025,54.5475,1,25,4,2022,26,4,2022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,817.6815694730108
0.45,11.5824,2.7432000000000003,142.427888,33.81,74.235,-4,18,6,2022,14,6,2022,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1221.20838983587
0.15,8.8392,2.7432000000000003,798.7755119999999,28.455,60.4275,0,30,3,2020,30,3,2020,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,885.1454324792269
0.87,7.010400000000001,2.4384,418.665416,27.7725,112.245,-4,6,10,2020,2,10,2020,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,3441.9254161334484
0.65,1.2192,0.9144,26.761928,23.520000000000003,68.04,1,3,11,2021,4,11,2021,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,1104.1811760103635
0.14,3.048,1.2192,27.669112,27.825,120.12,-2,22,1,2019,20,1,2019,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,858.9769988116703
0.44,1.8288,1.2192,166.921856,20.475,69.1425,2,5,12,2019,7,12,2019,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,936.2110061514327
0.15,3.9624,2.4384,526.620312,28.56,94.71,-3,11,2,2021,8,2,2021,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,983.8565018899909
0.62,8.8392,4.2672,874.071784,26.5125,61.32,0,27,10,2019,27,10,2019,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2412.605527808258
0.44,5.1816,2.1336,1229.23432,35.7525,64.785,-3,25,8,2019,22,8,2019,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1216.8052053995236
0.73,4.8768,1.8288,147.870992,29.6625,114.975,0,4,10,2022,4,10,2022,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2294.4050645029133
0.49,1.2192,0.9144,15.87572,24.5175,59.5875,-3,10,4,2019,7,4,2019,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,819.0504957545293
0.31,5.486400000000001,3.048,2232.126232,28.56,113.295,1,29,1,2023,30,1,2023,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1516.8844326522158
0.16,3.3528,1.8288,121.562656,30.9225,115.5525,-3,3,4,2021,31,3,2021,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,922.4262001051409
0.14,1.524,1.524,178.261656,34.545,67.7775,1,23,1,2023,24,1,2023,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,705.6029198669415
0.36,2.4384,1.524,34.0194,34.3875,130.5675,-4,24,5,2021,20,5,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1169.020478755952
0.55,7.62,1.8288,535.23856,46.935,73.7625,1,19,5,2021,20,5,2021,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1498.8945329149014
0.2,7.315200000000001,3.3528,139.252744,16.17,105.5775,-3,6,7,2021,3,7,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,936.2248039396898
0.42,2.7432000000000003,1.524,2119.181824,39.8475,67.515,0,17,6,2021,17,6,2021,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1209.9354105760433
0.23,2.4384,1.2192,203.209216,34.65,60.690000000000005,-4,31,7,2021,27,7,2021,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,852.2465397335482
0.43,3.3528,2.1336,73.028312,35.9625,91.98,-3,21,6,2020,18,6,2020,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,1090.0515199150257
0.48,6.7056,4.2672,254.01152,17.01,127.2075,1,4,3,2020,5,3,2020,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1936.848280768019
0.08,3.048,1.2192,125.191392,25.0425,115.815,0,6,4,2023,6,4,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,839.9382771121354
0.26,7.315200000000001,2.4384,1450.587216,37.9575,96.7575,3,16,11,2022,19,11,2022,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1054.4436403045067
0.73,6.096,2.1336,92.532768,29.505,100.5375,-4,25,1,2021,21,1,2021,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,2022.0140451890873
0.33,3.048,1.524,36.740952,30.082500000000003,129.0975,-4,17,11,2020,13,11,2020,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1110.3308731835784
0.93,1.2192,1.2192,28.122704,29.295,105.0525,-3,3,3,2023,28,2,2023,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1564.5043188076231
0.92,1.524,1.2192,18.14368,35.6475,72.97500000000001,0,10,7,2022,10,7,2022,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,1306.3054523943508
0.11,4.2672,1.8288,98.429464,25.4625,107.2575,0,23,7,2022,23,7,2022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,827.623356247587
0.79,6.4008,3.048,2208.085856,30.082500000000003,81.5325,-2,21,4,2021,19,4,2021,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,3384.211049092366
0.83,3.048,1.2192,229.06396,27.1425,73.5,4,31,10,2021,4,11,2021,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1786.949928353232
0.64,2.4384,1.2192,13.60776,20.37,62.685,-1,22,8,2020,21,8,2020,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,1104.1656770350567
0.22,2.7432000000000003,1.524,33.565808,31.9725,125.4225,4,9,1,2019,13,1,2019,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,915.0987560943869
0.38,4.2672,2.4384,60.781328,27.3525,93.1875,0,24,12,2019,24,12,2019,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,1073.8519789523307
0.36,11.5824,2.4384,228.610368,19.5825,95.6025,2,15,4,2019,17,4,2019,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1141.369443166371
0.75,1.524,1.2192,36.740952,29.3475,81.7425,1,9,1,2020,10,1,2020,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1305.6296699117759
0.2,1.8288,1.2192,655.44044,35.8575,108.57,1,14,3,2022,15,3,2022,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1024.9872903600974
0.72,7.62,1.8288,61.688512,31.08,104.1075,-2,18,2,2019,16,2,2019,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,2597.2561289051564
0.25,3.3528,1.8288,117.93392,27.615,88.725,1,11,4,2020,12,4,2020,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,954.0095495311563
0.89,5.486400000000001,2.4384,549.753504,25.6725,75.495,-3,14,8,2019,11,8,2019,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,2931.0006480193774
0.62,1.2192,1.2192,11.793392,17.7975,91.7175,1,24,2,2021,25,2,2021,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1180.1490918983932
0.28,3.048,1.2192,198.219704,32.655,104.685,-3,6,1,2021,3,1,2021,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1049.9406399568877
0.81,1.2192,0.9144,11.793392,29.61,105.63,-2,10,10,2019,8,10,2019,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,1484.8119070032737
0.15,6.4008,2.1336,356.523312,32.865,70.1925,4,11,1,2023,15,1,2023,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,697.1765177659217
0.66,0.9144,0.6096,2.721552,33.18,83.055,0,27,12,2022,27,12,2022,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,1109.566128936686
0.99,4.572,2.4384,283.495,32.550000000000004,75.4425,-4,22,6,2019,18,6,2019,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,2658.466754979605
0.2,2.1336,1.2192,11.793392,33.075,112.8225,-4,8,2,2022,4,2,2022,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,908.1744002460895
0.39,1.524,1.2192,749.333984,34.965,130.095,-2,8,10,2022,6,10,2022,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1221.8534574435464
0.49,2.1336,1.524,1693.712528,45.465,75.1275,-1,30,12,2021,29,12,2021,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1272.8659570602952
0.43,9.7536,4.2672,915.348656,19.425,71.39999999999999,-4,12,3,2023,8,3,2023,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1298.4701340870256
0.12,12.192,4.2672,447.695304,35.7525,95.55,4,4,5,2019,8,5,2019,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,814.2153795878195
0.08,1.8288,1.2192,36.28736,16.6425,111.93,0,23,6,2020,23,6,2020,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,850.9367304360109
0.41,2.1336,1.2192,1018.31404,27.6675,76.44,0,30,8,2021,30,8,2021,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1171.5390123145785
0.18,3.6576,1.8288,200.034072,33.862500000000004,57.3825,-4,9,3,2022,5,3,2022,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,775.036021507491
0.58,0.9144,0.6096,4.082328,18.375,77.1225,1,18,8,2023,19,8,2023,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,978.9433897424351
0.19,9.144,2.4384,882.690032,29.6625,124.005,4,26,9,2022,30,9,2022,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1077.9982338815005
0.04,5.1816,2.4384,249.022008,20.9475,86.1,-2,25,8,2022,23,8,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,738.2637772414928
0.46,1.2192,0.9144,140.159928,32.235,104.1075,-3,22,12,2021,19,12,2021,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,1485.613693257342
0.58,6.096,2.1336,1733.175032,34.65,100.275,2,12,3,2021,14,3,2021,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1580.7985484160338
0.27,10.0584,4.2672,265.35132,20.685,84.21,-3,29,1,2020,26,1,2020,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,945.2486318851511
